,x,y,SPEED_MAX_GUST,MEAN_TEMPERATURE,STATION_NAME,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,ID
875,-71.8236111111111,45.36888888888889,0.0,-0.7,LENNOXVILLE,2023-11-09,2.3,-3.7,2023,2.7,98.0,80.0,7024280.2023.11.9
876,-71.8236111111111,45.36888888888889,41.0,2.9,LENNOXVILLE,2023-11-10,6.0,-0.1,2023,1.4,96.0,66.0,7024280.2023.11.10
877,-71.8236111111111,45.36888888888889,36.0,-0.1,LENNOXVILLE,2023-11-11,0.7,-1.0,2023,0.0,69.0,55.0,7024280.2023.11.11
878,-71.8236111111111,45.36888888888889,0.0,-1.4,LENNOXVILLE,2023-11-12,-0.6,-2.3,2023,0.0,69.0,60.0,7024280.2023.11.12
879,-71.8236111111111,45.36888888888889,0.0,-0.3,LENNOXVILLE,2023-11-13,2.1,-2.6,2023,0.0,84.0,54.0,7024280.2023.11.13
880,-71.8236111111111,45.36888888888889,0.0,0.2,LENNOXVILLE,2023-11-14,1.3,-0.9,2023,0.8,95.0,81.0,7024280.2023.11.14
881,-71.8236111111111,45.36888888888889,0.0,4.7,LENNOXVILLE,2023-11-15,8.6,0.7,2023,0.1,95.0,48.0,7024280.2023.11.15
882,-71.8236111111111,45.36888888888889,0.0,5.1,LENNOXVILLE,2023-11-16,11.9,-1.7,2023,0.0,91.0,40.0,7024280.2023.11.16
883,-71.8236111111111,45.36888888888889,39.0,6.6,LENNOXVILLE,2023-11-17,15.1,-2.0,2023,9.2,96.0,37.0,7024280.2023.11.17
884,-71.8236111111111,45.36888888888889,0.0,1.4,LENNOXVILLE,2023-11-18,5.5,-2.6,2023,1.3,93.0,63.0,7024280.2023.11.18
885,-71.8236111111111,45.36888888888889,41.0,0.3,LENNOXVILLE,2023-11-19,3.3,-2.6,2023,2.3,97.0,73.0,7024280.2023.11.19
886,-71.8236111111111,45.36888888888889,0.0,-5.2,LENNOXVILLE,2023-11-20,-1.7,-8.8,2023,0.1,92.0,61.0,7024280.2023.11.20
887,-71.8236111111111,45.36888888888889,31.0,-4.4,LENNOXVILLE,2023-11-21,1.9,-10.7,2023,2.8,93.0,42.0,7024280.2023.11.21
888,-71.8236111111111,45.36888888888889,42.0,1.5,LENNOXVILLE,2023-11-22,4.0,-0.9,2023,11.7,99.0,82.0,7024280.2023.11.22
889,-71.8236111111111,45.36888888888889,31.0,1.9,LENNOXVILLE,2023-11-23,3.3,0.5,2023,0.3,99.0,78.0,7024280.2023.11.23
890,-71.8236111111111,45.36888888888889,38.0,-2.9,LENNOXVILLE,2023-11-24,2.7,-8.6,2023,0.0,80.0,56.0,7024280.2023.11.24
891,-71.8236111111111,45.36888888888889,35.0,-5.6,LENNOXVILLE,2023-11-25,0.4,-11.6,2023,0.0,82.0,51.0,7024280.2023.11.25
892,-71.8236111111111,45.36888888888889,32.0,0.8,LENNOXVILLE,2023-11-26,5.3,-3.6,2023,6.0,98.0,46.0,7024280.2023.11.26
893,-71.8236111111111,45.36888888888889,39.0,0.9,LENNOXVILLE,2023-11-27,3.5,-1.8,2023,25.9,98.0,77.0,7024280.2023.11.27
894,-71.8236111111111,45.36888888888889,47.0,-3.6,LENNOXVILLE,2023-11-28,-0.3,-7.0,2023,0.4,87.0,57.0,7024280.2023.11.28
895,-71.8236111111111,45.36888888888889,35.0,-6.0,LENNOXVILLE,2023-11-29,-2.8,-9.1,2023,0.1,84.0,57.0,7024280.2023.11.29
896,-71.8236111111111,45.36888888888889,38.0,0.8,LENNOXVILLE,2023-11-30,4.6,-3.0,2023,0.0,72.0,58.0,7024280.2023.11.30
897,-71.8236111111111,45.36888888888889,0.0,3.3,LENNOXVILLE,2023-12-01,5.3,1.4,2023,5.6,99.0,64.0,7024280.2023.12.1
898,-71.8236111111111,45.36888888888889,0.0,1.4,LENNOXVILLE,2023-12-02,3.1,-0.3,2023,3.3,99.0,94.0,7024280.2023.12.2
899,-71.8236111111111,45.36888888888889,0.0,1.2,LENNOXVILLE,2023-12-03,2.5,-0.1,2023,12.4,99.0,93.0,7024280.2023.12.3
900,-71.8236111111111,45.36888888888889,0.0,-1.9,LENNOXVILLE,2023-12-04,0.2,-4.0,2023,8.0,98.0,90.0,7024280.2023.12.4
901,-71.8236111111111,45.36888888888889,0.0,-7.0,LENNOXVILLE,2023-12-05,-2.9,-11.0,2023,0.5,93.0,67.0,7024280.2023.12.5
902,-71.8236111111111,45.36888888888889,0.0,-12.4,LENNOXVILLE,2023-12-06,-7.5,-17.3,2023,0.0,91.0,74.0,7024280.2023.12.6
903,-71.8236111111111,45.36888888888889,0.0,-13.5,LENNOXVILLE,2023-12-07,-8.4,-18.7,2023,0.0,91.0,76.0,7024280.2023.12.7
904,-71.8236111111111,45.36888888888889,0.0,-8.4,LENNOXVILLE,2023-12-08,-3.6,-13.2,2023,0.0,93.0,69.0,7024280.2023.12.8
905,-71.8236111111111,45.36888888888889,0.0,-3.5,LENNOXVILLE,2023-12-09,1.8,-8.9,2023,0.0,98.0,88.0,7024280.2023.12.9
906,-71.8236111111111,45.36888888888889,0.0,3.8,LENNOXVILLE,2023-12-10,7.5,0.1,2023,15.9,99.0,82.0,7024280.2023.12.10
907,-71.8236111111111,45.36888888888889,39.0,-1.7,LENNOXVILLE,2023-12-11,0.5,-4.0,2023,19.6,99.0,74.0,7024280.2023.12.11
908,-71.8236111111111,45.36888888888889,35.0,-3.4,LENNOXVILLE,2023-12-12,1.4,-8.1,2023,0.2,93.0,69.0,7024280.2023.12.12
909,-71.8236111111111,45.36888888888889,44.0,-4.8,LENNOXVILLE,2023-12-13,0.9,-10.5,2023,0.0,84.0,52.0,7024280.2023.12.13
910,-71.8236111111111,45.36888888888889,0.0,-9.0,LENNOXVILLE,2023-12-14,-2.6,-15.4,2023,0.0,90.0,56.0,7024280.2023.12.14
911,-71.8236111111111,45.36888888888889,36.0,0.1,LENNOXVILLE,2023-12-15,5.6,-5.5,2023,0.0,87.0,75.0,7024280.2023.12.15
912,-71.8236111111111,45.36888888888889,0.0,-1.4,LENNOXVILLE,2023-12-16,4.1,-6.9,2023,0.0,90.0,48.0,7024280.2023.12.16
913,-71.8236111111111,45.36888888888889,39.0,1.4,LENNOXVILLE,2023-12-17,7.1,-4.3,2023,0.6,89.0,57.0,7024280.2023.12.17
914,-71.8236111111111,45.36888888888889,52.0,9.5,LENNOXVILLE,2023-12-18,15.4,3.7,2023,12.2,98.0,81.0,7024280.2023.12.18
915,-71.8236111111111,45.36888888888889,38.0,0.5,LENNOXVILLE,2023-12-19,6.0,-4.9,2023,0.1,95.0,72.0,7024280.2023.12.19
916,-71.8236111111111,45.36888888888889,38.0,-3.4,LENNOXVILLE,2023-12-20,-0.5,-6.4,2023,0.0,87.0,68.0,7024280.2023.12.20
917,-71.8236111111111,45.36888888888889,38.0,-7.4,LENNOXVILLE,2023-12-21,-4.1,-10.6,2023,0.0,80.0,53.0,7024280.2023.12.21
918,-71.8236111111111,45.36888888888889,0.0,-8.5,LENNOXVILLE,2023-12-22,-4.7,-12.3,2023,0.0,90.0,53.0,7024280.2023.12.22
919,-71.8236111111111,45.36888888888889,0.0,-4.9,LENNOXVILLE,2023-12-23,1.3,-11.0,2023,0.0,90.0,38.0,7024280.2023.12.23
920,-71.8236111111111,45.36888888888889,0.0,1.5,LENNOXVILLE,2023-12-24,4.1,-1.1,2023,0.0,89.0,64.0,7024280.2023.12.24
921,-71.8236111111111,45.36888888888889,0.0,3.5,LENNOXVILLE,2023-12-25,7.6,-0.6,2023,0.0,94.0,75.0,7024280.2023.12.25
922,-71.8236111111111,45.36888888888889,0.0,4.1,LENNOXVILLE,2023-12-26,6.6,1.6,2023,0.4,98.0,80.0,7024280.2023.12.26
923,-71.8236111111111,45.36888888888889,0.0,4.2,LENNOXVILLE,2023-12-27,5.9,2.6,2023,1.5,99.0,96.0,7024280.2023.12.27
924,-71.8236111111111,45.36888888888889,0.0,4.3,LENNOXVILLE,2023-12-28,5.9,2.7,2023,1.0,98.0,94.0,7024280.2023.12.28
925,-71.8236111111111,45.36888888888889,0.0,2.4,LENNOXVILLE,2023-12-29,4.8,0.0,2023,8.3,99.0,96.0,7024280.2023.12.29
926,-71.8236111111111,45.36888888888889,0.0,-1.6,LENNOXVILLE,2023-12-30,0.1,-3.4,2023,0.7,98.0,90.0,7024280.2023.12.30
927,-71.8236111111111,45.36888888888889,0.0,-5.3,LENNOXVILLE,2023-12-31,-3.2,-7.5,2023,0.0,88.0,76.0,7024280.2023.12.31
